"Ballota nigra"	"daBalNigr1.1 alternate haplotype"	"Contig"	"382352052"	"382352052"
"Ballota nigra"	"daBalNigr1.1"	"Chromosome"	"1186790492"	"1186721092"
"Ballota nigra"	"daBalNigr1.1"	"Chromosome"	"1186790492"	"1186721092"
"Ballota nigra"	"daBalNigr1.1 alternate haplotype"	"Contig"	"382352052"	"382352052"
"Ballota nigra"	"daBalNigr1.1"	"Chromosome"	"1186790492"	"1186721092"
"Barbarea vulgaris"	"ddBarVulg1.1 alternate haplotype"	"Scaffold"	"1987127"	"1986927"
"Barbarea vulgaris"	"ddBarVulg1.1"	"Chromosome"	"246246791"	"246090591"
"Barbarea vulgaris"	"ddBarVulg1.1 alternate haplotype"	"Scaffold"	"1987127"	"1986927"
"Barbarea vulgaris"	"ddBarVulg1.1"	"Chromosome"	"246246791"	"246090591"
"Barbarea vulgaris"	"ddBarVulg1.1"	"Chromosome"	"246246791"	"246090591"
"Bellardia viscosa"	"daBelVisc1.hap1.1"	"Chromosome"	"1176560925"	"1176502925"
"Bellardia viscosa"	"daBelVisc1.hap2.1"	"Scaffold"	"1160581060"	"1160525431"
"Bellardia viscosa"	"daBelVisc1.hap2.1"	"Scaffold"	"1160581060"	"1160525431"
"Bellardia viscosa"	"daBelVisc1.hap1.1"	"Chromosome"	"1176560925"	"1176502925"
"Bellardia viscosa"	"daBelVisc1.hap1.1"	"Chromosome"	"1176560925"	"1176502925"
"Bellis perennis"	"daBelPere1.hap1.1"	"Chromosome"	"1602721488"	"1602662971"
"Bellis perennis"	"daBelPere1.hap2.1"	"Scaffold"	"1503204686"	"1503130786"
"Bellis perennis"	"daBelPere1.hap1.1"	"Chromosome"	"1602721488"	"1602662971"
"Bellis perennis"	"daBelPere1.hap2.1"	"Scaffold"	"1503204686"	"1503130786"
"Bellis perennis"	"daBelPere1.hap1.1"	"Chromosome"	"1602721488"	"1602662971"
"Berberis aquifolium"	"dmBerAqui1.hap1.1"	"Chromosome"	"1020928172"	"1020814347"
"Berberis aquifolium"	"dmBerAqui1.hap2.1"	"Chromosome"	"1046952764"	"1046858564"
"Berberis aquifolium"	"dmBerAqui1.hap2.1"	"Chromosome"	"1046952764"	"1046858564"
"Berberis aquifolium"	"dmBerAqui1.hap1.1"	"Chromosome"	"1020928172"	"1020814347"
"Berberis aquifolium"	"dmBerAqui1.hap1.1"	"Chromosome"	"1020928172"	"1020814347"
"Berberis vulgaris"	"dmBerVulg1.1 alternate haplotype"	"Scaffold"	"898797719"	"898797519"
"Berberis vulgaris"	"dmBerVulg1.1"	"Chromosome"	"1297525870"	"1297381670"
"Berberis vulgaris"	"dmBerVulg1.1"	"Chromosome"	"1297525870"	"1297381670"
"Berberis vulgaris"	"dmBerVulg1.1 alternate haplotype"	"Scaffold"	"898797719"	"898797519"
"Berberis vulgaris"	"dmBerVulg1.1"	"Chromosome"	"1297525870"	"1297381670"
"Betula pendula"	"dhBetPend1.hap1.1"	"Chromosome"	"403466907"	"403437007"
"Betula pendula"	"dhBetPend1.hap2.1"	"Scaffold"	"411736991"	"411695491"
"Betula pendula"	"dhBetPend1.hap1.1"	"Chromosome"	"403466907"	"403437007"
"Betula pendula"	"dhBetPend1.hap2.1"	"Scaffold"	"411736991"	"411695491"
"Betula pendula"	"dhBetPend1.hap1.1"	"Chromosome"	"403466907"	"403437007"
"Blitum bonus-henricus"	"dcBliBonu1.hap1.1"	"Chromosome"	"1111067929"	"1110990929"
"Blitum bonus-henricus"	"dcBliBonu1.hap2.1"	"Scaffold"	"1106397967"	"1106323367"
"Blitum bonus-henricus"	"dcBliBonu1.hap2.1"	"Scaffold"	"1106397967"	"1106323367"
"Blitum bonus-henricus"	"dcBliBonu1.hap1.1"	"Chromosome"	"1111067929"	"1110990929"
"Blitum bonus-henricus"	"dcBliBonu1.hap1.1"	"Chromosome"	"1111067929"	"1110990929"
"Brassica nigra"	"ddBraNigr2.1 alternate haplotype"	"Scaffold"	"332570608"	"332568408"
"Brassica nigra"	"ddBraNigr2.1"	"Chromosome"	"449197311"	"448767711"
"Brassica nigra"	"ddBraNigr2.1"	"Chromosome"	"449197311"	"448767711"
"Brassica nigra"	"ddBraNigr2.1 alternate haplotype"	"Scaffold"	"332570608"	"332568408"
"Buddleja davidii"	"daBudDavi1.hap1.1"	"Chromosome"	"651923507"	"651878690"
"Buddleja davidii"	"daBudDavi1.hap2.1"	"Scaffold"	"1891373252"	"1891226818"
"Buddleja davidii"	"daBudDavi1.hap2.1"	"Scaffold"	"1891373252"	"1891226818"
"Buddleja davidii"	"daBudDavi1.hap1.1"	"Chromosome"	"651923507"	"651878690"
"Buddleja davidii"	"daBudDavi1.hap1.1"	"Chromosome"	"651923507"	"651878690"
"Buxus sempervirens"	"drBuxSemp1.1 alternate haplotype"	"Scaffold"	"678963440"	"678881040"
"Buxus sempervirens"	"drBuxSemp1.1"	"Chromosome"	"676710827"	"676621399"
"Buxus sempervirens"	"drBuxSemp1.2"	"Chromosome"	"676710827"	"676621399"
"Buxus sempervirens"	"drBuxSemp1.3 alternate haplotype"	"Scaffold"	"672057149"	"671981749"
"Buxus sempervirens"	"drBuxSemp1.3"	"Chromosome"	"669501763"	"669420335"
"Buxus sempervirens"	"drBuxSemp1.1"	"Chromosome"	"676710827"	"676621399"
"Buxus sempervirens"	"drBuxSemp1.2"	"Chromosome"	"676710827"	"676621399"
"Buxus sempervirens"	"drBuxSemp1.3"	"Chromosome"	"669501763"	"669420335"
"Buxus sempervirens"	"drBuxSemp1.1 alternate haplotype"	"Scaffold"	"678963440"	"678881040"
"Buxus sempervirens"	"drBuxSemp1.3 alternate haplotype"	"Scaffold"	"672057149"	"671981749"
"Buxus sempervirens"	"drBuxSemp1.3"	"Chromosome"	"669501763"	"669420335"
"Calendula officinalis"	"daCalOffi1.1 alternate haplotype"	"Contig"	"328389665"	"328389665"
"Calendula officinalis"	"daCalOffi1.1"	"Chromosome"	"1215170828"	"1215113628"
"Calendula officinalis"	"daCalOffi1.1 alternate haplotype"	"Contig"	"328389665"	"328389665"
"Calendula officinalis"	"daCalOffi1.1"	"Chromosome"	"1215170828"	"1215113628"
"Calendula officinalis"	"daCalOffi1.1"	"Chromosome"	"1215170828"	"1215113628"
"Callitriche obtusangula"	"daCalObtu1.hap1.1"	"Chromosome"	"1574495399"	"1574420599"
"Callitriche obtusangula"	"daCalObtu1.hap2.1"	"Scaffold"	"1573677980"	"1573614380"
"Callitriche obtusangula"	"daCalObtu1.hap2.1"	"Scaffold"	"1573677980"	"1573614380"
"Callitriche obtusangula"	"daCalObtu1.hap1.1"	"Chromosome"	"1574495399"	"1574420599"
"Callitriche obtusangula"	"daCalObtu1.hap1.1"	"Chromosome"	"1574495399"	"1574420599"
"Calluna vulgaris"	"ddCalVulg4.hap1.1"	"Chromosome"	"521826740"	"521774540"
"Calluna vulgaris"	"ddCalVulg4.hap2.1"	"Chromosome"	"520423034"	"520366834"
"Calluna vulgaris"	"ddCalVulg4.hap2.1"	"Chromosome"	"520423034"	"520366834"
"Calluna vulgaris"	"ddCalVulg4.hap1.1"	"Chromosome"	"521826740"	"521774540"
"Calluna vulgaris"	"ddCalVulg4.hap2.1"	"Chromosome"	"520423034"	"520366834"
"Calystegia soldanella"	"daCalSold1.hap1.1"	"Chromosome"	"634946867"	"634598267"
"Calystegia soldanella"	"daCalSold1.hap2.1"	"Scaffold"	"620390866"	"620081866"
"Calystegia soldanella"	"daCalSold1.hap1.1"	"Chromosome"	"634946867"	"634598267"
"Calystegia soldanella"	"daCalSold1.hap2.1"	"Scaffold"	"620390866"	"620081866"
"Calystegia soldanella"	"daCalSold1.hap1.1"	"Chromosome"	"634946867"	"634598267"
"Cardamine flexuosa"	"ddCarFlex1.1 alternate haplotype"	"Contig"	"4784311"	"4784311"
"Cardamine flexuosa"	"ddCarFlex1.1"	"Chromosome"	"204540175"	"204516775"
"Cardamine flexuosa"	"ddCarFlex1.1"	"Chromosome"	"204540175"	"204516775"
"Cardamine flexuosa"	"ddCarFlex1.1 alternate haplotype"	"Contig"	"4784311"	"4784311"
"Cardamine flexuosa"	"ddCarFlex1.1"	"Chromosome"	"204540175"	"204516775"
"Cardamine hirsuta"	"ddCarHirs1.hap1.1"	"Chromosome"	"204548907"	"204537707"
"Cardamine hirsuta"	"ddCarHirs1.hap2.1"	"Scaffold"	"201353655"	"201343255"
"Cardamine hirsuta"	"ddCarHirs1.hap1.1"	"Chromosome"	"204548907"	"204537707"
"Cardamine hirsuta"	"ddCarHirs1.hap2.1"	"Scaffold"	"201353655"	"201343255"
"Cardamine hirsuta"	"ddCarHirs1.hap1.1"	"Chromosome"	"204548907"	"204537707"
"Carduus crispus"	"daCarCris1.hap1.1"	"Chromosome"	"735114895"	"735061095"
"Carduus crispus"	"daCarCris1.hap2.1"	"Scaffold"	"733005190"	"732946990"
"Carduus crispus"	"daCarCris1.hap1.1"	"Chromosome"	"735114895"	"735061095"
"Carduus crispus"	"daCarCris1.hap2.1"	"Scaffold"	"733005190"	"732946990"
"Carduus crispus"	"daCarCris1.hap1.1"	"Chromosome"	"735114895"	"735061095"
"Carduus nutans"	"daCarNuta1.hap1.1"	"Chromosome"	"796649189"	"796574189"
"Carduus nutans"	"daCarNuta1.hap1.2"	"Chromosome"	"796649189"	"796574189"
"Carduus nutans"	"daCarNuta1.hap2.1"	"Scaffold"	"792539805"	"792463205"
"Carduus nutans"	"daCarNuta1.hap2.2"	"Scaffold"	"792539805"	"792463205"
"Carduus nutans"	"daCarNuta1.hap1.1"	"Chromosome"	"796649189"	"796574189"
"Carduus nutans"	"daCarNuta1.hap1.2"	"Chromosome"	"796649189"	"796574189"
"Carduus nutans"	"daCarNuta1.hap2.1"	"Scaffold"	"792539805"	"792463205"
"Carduus nutans"	"daCarNuta1.hap2.2"	"Scaffold"	"792539805"	"792463205"
"Carduus nutans"	"daCarNuta1.hap1.2"	"Chromosome"	"796649189"	"796574189"
"Carlina vulgaris"	"daCarVulg1.hap1.1"	"Chromosome"	"3741354831"	"3741107231"
"Carlina vulgaris"	"daCarVulg1.hap2.1"	"Scaffold"	"3695978500"	"3695737900"
"Carlina vulgaris"	"daCarVulg1.hap1.1"	"Chromosome"	"3741354831"	"3741107231"
"Carlina vulgaris"	"daCarVulg1.hap2.1"	"Scaffold"	"3695978500"	"3695737900"
"Carlina vulgaris"	"daCarVulg1.hap1.1"	"Chromosome"	"3741354831"	"3741107231"
"Carpinus betulus"	"dhCarBetu1.hap1.1"	"Chromosome"	"404221518"	"404194618"
"Carpinus betulus"	"dhCarBetu1.hap2.1"	"Chromosome"	"400017720"	"399988820"
"Carpinus betulus"	"dhCarBetu1.hap3.1"	"Chromosome"	"364817066"	"364797166"
"Carpinus betulus"	"dhCarBetu1.hap4.1"	"Chromosome"	"369647038"	"369624238"
"Carpinus betulus"	"dhCarBetu1.hap5.1"	"Chromosome"	"368930127"	"368902127"
"Carpinus betulus"	"dhCarBetu1.hap6.1"	"Chromosome"	"367166554"	"367139954"
"Carpinus betulus"	"dhCarBetu1.hap7.1"	"Chromosome"	"361665794"	"361643294"
"Carpinus betulus"	"dhCarBetu1.hap8.1"	"Chromosome"	"367232543"	"367207243"
"Carpinus betulus"	"dhCarBetu1.hap5.1"	"Chromosome"	"368930127"	"368902127"
"Carpinus betulus"	"dhCarBetu1.hap3.1"	"Chromosome"	"364817066"	"364797166"
"Carpinus betulus"	"dhCarBetu1.hap2.1"	"Chromosome"	"400017720"	"399988820"
"Carpinus betulus"	"dhCarBetu1.hap7.1"	"Chromosome"	"361665794"	"361643294"
"Carpinus betulus"	"dhCarBetu1.hap4.1"	"Chromosome"	"369647038"	"369624238"
"Carpinus betulus"	"dhCarBetu1.hap1.1"	"Chromosome"	"404221518"	"404194618"
"Carpinus betulus"	"dhCarBetu1.hap8.1"	"Chromosome"	"367232543"	"367207243"
"Carpinus betulus"	"dhCarBetu1.hap6.1"	"Chromosome"	"367166554"	"367139954"
"Carpinus betulus"	"dhCarBetu1.hap8.1"	"Chromosome"	"367232543"	"367207243"
"Carpobrotus edulis"	"dcCarEdul1.hap1.1"	"Chromosome"	"939888601"	"939237501"
"Carpobrotus edulis"	"dcCarEdul1.hap2.1"	"Scaffold"	"955964210"	"955297214"
"Carpobrotus edulis"	"dcCarEdul1.hap2.1"	"Scaffold"	"955964210"	"955297214"
"Carpobrotus edulis"	"dcCarEdul1.hap1.1"	"Chromosome"	"939888601"	"939237501"
"Carpobrotus edulis"	"dcCarEdul1.hap1.1"	"Chromosome"	"939888601"	"939237501"
"Castanea sativa"	"dhCasSati1.hap1.1"	"Chromosome"	"697207688"	"697100688"
"Castanea sativa"	"dhCasSati1.hap2.1"	"Scaffold"	"701807476"	"701700476"
"Castanea sativa"	"dhCasSati1.hap2.1"	"Scaffold"	"701807476"	"701700476"
"Castanea sativa"	"dhCasSati1.hap1.1"	"Chromosome"	"697207688"	"697100688"
"Centaurium erythraea"	"daCenEryt1.hap1.1"	"Chromosome"	"887253857"	"887162057"
"Centaurium erythraea"	"daCenEryt1.hap2.1"	"Scaffold"	"839743363"	"839667163"
"Centaurium erythraea"	"daCenEryt1.hap1.1"	"Chromosome"	"887253857"	"887162057"
"Centaurium erythraea"	"daCenEryt1.hap2.1"	"Scaffold"	"839743363"	"839667163"
"Centaurium erythraea"	"daCenEryt1.hap1.1"	"Chromosome"	"887253857"	"887162057"
"Chamaenerion angustifolium"	"drChaAngu1.1 alternate haplotype"	"Contig"	"601360774"	"601360774"
"Chamaenerion angustifolium"	"drChaAngu1.1"	"Chromosome"	"655862486"	"655857786"
"Chamaenerion angustifolium"	"drChaAngu1.1"	"Chromosome"	"655862486"	"655857786"
"Chamaenerion angustifolium"	"drChaAngu1.1 alternate haplotype"	"Contig"	"601360774"	"601360774"
"Chamaenerion angustifolium"	"drChaAngu1.1"	"Chromosome"	"655862486"	"655857786"
"Chenopodium album"	"dcCheAlbu1.1 alternate haplotype"	"Contig"	"5987979"	"5987979"
"Chenopodium album"	"dcCheAlbu1.1"	"Chromosome"	"1593843283"	"1593830057"
"Chenopodium album"	"dcCheAlbu1.1"	"Chromosome"	"1593843283"	"1593830057"
"Chenopodium album"	"dcCheAlbu1.1 alternate haplotype"	"Contig"	"5987979"	"5987979"
"Chenopodium album"	"dcCheAlbu1.1"	"Chromosome"	"1593843283"	"1593830057"
"Cirsium dissectum"	"daCirDiss1.hap1.1"	"Chromosome"	"1069227339"	"1069155239"
"Cirsium dissectum"	"daCirDiss1.hap2.1"	"Scaffold"	"1020155333"	"1020091633"
"Cirsium dissectum"	"daCirDiss1.hap2.1"	"Scaffold"	"1020155333"	"1020091633"
"Cirsium dissectum"	"daCirDiss1.hap1.1"	"Chromosome"	"1069227339"	"1069155239"
"Cirsium dissectum"	"daCirDiss1.hap1.1"	"Chromosome"	"1069227339"	"1069155239"
"Lophiolepis eriophora"	"daCirErio1.hap1.1"	"Chromosome"	"1578568570"	"1578439170"
"Lophiolepis eriophora"	"daCirErio1.hap2.1"	"Scaffold"	"1589592816"	"1589473016"
"Lophiolepis eriophora"	"daCirErio1.hap2.1"	"Scaffold"	"1589592816"	"1589473016"
"Lophiolepis eriophora"	"daCirErio1.hap1.1"	"Chromosome"	"1578568570"	"1578439170"
"Lophiolepis eriophora"	"daCirErio1.hap1.1"	"Chromosome"	"1578568570"	"1578439170"
"Cirsium heterophyllum"	"daCirHete1.hap1.1"	"Chromosome"	"944019485"	"943954185"
"Cirsium heterophyllum"	"daCirHete1.hap2.1"	"Scaffold"	"940461936"	"940397836"
"Cirsium heterophyllum"	"daCirHete1.hap1.1"	"Chromosome"	"944019485"	"943954185"
"Cirsium heterophyllum"	"daCirHete1.hap2.1"	"Scaffold"	"940461936"	"940397836"
"Cirsium heterophyllum"	"daCirHete1.hap1.1"	"Chromosome"	"944019485"	"943954185"
"Comarum palustre"	"drComPalu1.1 alternate haplotype"	"Contig"	"489261865"	"489261865"
"Comarum palustre"	"drComPalu1.1"	"Chromosome"	"528886950"	"528788150"
"Comarum palustre"	"drComPalu1.1 alternate haplotype"	"Contig"	"489261865"	"489261865"
"Comarum palustre"	"drComPalu1.1"	"Chromosome"	"528886950"	"528788150"
"Comarum palustre"	"drComPalu1.1"	"Chromosome"	"528886950"	"528788150"
"Convolvulus arvensis"	"daConArve2.hap1.1"	"Chromosome"	"1327610284"	"1327545177"
"Convolvulus arvensis"	"daConArve2.hap2.1"	"Scaffold"	"1289621842"	"1289573540"
